services,date,ride_status,source,destination,duration,ride_id,distance,ride_charge,misc_charge,total_fare,payment_method,timestamp,year,month,hour,day_of_week,is_weekend,peak_hour,time_slot,completed,source_cancel_rate,demand_zone,demand_intensity,service_cancel_rate,avg_speed_kmh,fare_per_km,distance_category,duration_category,fare_category
cab_economy,2024-07-08,completed,sadashiva nagar place,kr puram area,31,RD9264578294520060,13.53,456.4,8.5,464.9,paytm,2024-07-08 01:58:21,2024,7,1,0,0,0,late_night,1,0.0,medium_demand,1.01,0.1074,26.19,34.36,medium,long,premium
bike_lite,2024-08-13,completed,bagalur 4th stage,rajarajeshwari nagar 1st block,47,RD4219087386837632,8.0,102.06,46.69,148.75,paytm,2024-08-13 08:34:56,2024,8,8,1,0,1,morning_rush,1,0.25,medium_demand,1.0,0.0995,10.21,18.59,medium,long,standard
auto,2024-07-20,completed,hosur woods,dasarahalli place,66,RD7670312741273713,24.15,430.82,8.37,439.19,qr scan,2024-07-20 22:05:34,2024,7,22,5,1,0,night,1,0.125,high_demand,1.01,0.1028,21.95,18.19,long,long,premium
auto,2024-07-18,completed,gottigere square,subbanna palya fields,32,RD9367963188002320,11.72,237.44,2.01,239.45,gpay,2024-07-18 04:37:28,2024,7,4,3,0,0,late_night,1,0.1,high_demand,1.0,0.1028,21.98,20.43,medium,long,premium
bike,2024-06-27,completed,nandini layout square,peenya promenade,23,RD6028217605345786,5.15,81.42,11.37,92.79,gpay,2024-06-27 19:34:02,2024,6,19,3,0,1,evening_rush,1,0.2,medium_demand,0.99,0.1036,13.43,18.02,medium,moderate,standard
cab_economy,2024-08-12,completed,kundalahalli landing,dasarahalli road,22,RD2517811828579626,9.33,297.36,4.66,302.02,qr scan,2024-08-12 04:04:47,2024,8,4,0,0,0,late_night,1,0.1429,high_demand,1.0,0.1074,25.45,32.37,medium,moderate,premium
bike,2024-06-26,completed,dodda banaswadi run,bagalur terrace,23,RD8471793586572291,8.81,84.57,13.39,97.96,qr scan,2024-06-26 14:14:42,2024,6,14,2,0,0,afternoon,1,0.25,medium_demand,0.97,0.1036,22.98,11.12,medium,moderate,standard
parcel,2024-08-04,cancelled,ramnagar sector,domlur bridge,37,RD1094771061335616,13.47,0.0,0.0,0.0,not_applicable,2024-08-04 11:44:49,2024,8,11,6,1,0,late_morning,0,0.2,medium_demand,1.05,0.1053,21.84,0.0,medium,long,cancelled
cab_economy,2024-06-25,completed,banaswadi loop,ramamurthy nagar park,14,RD5727371112943759,2.5,104.69,0.31,105.0,qr scan,2024-06-25 06:16:43,2024,6,6,1,0,0,morning_rush,1,0.0,high_demand,1.0,0.1074,10.71,42.0,short,quick,standard
bike,2024-08-03,completed,bagalur lane,sarjapur pier,16,RD1073518364933544,9.41,83.28,18.8,102.08,qr scan,2024-08-03 07:10:23,2024,8,7,5,1,0,morning_rush,1,0.0,low_demand,1.02,0.1036,35.29,10.85,medium,moderate,standard
bike_lite,2024-07-06,completed,chikkagubbi district,doddaballapur loop,20,RD6142569430943866,6.37,50.1,12.03,62.13,gpay,2024-07-06 11:29:33,2024,7,11,5,1,0,late_morning,1,0.0,medium_demand,1.05,0.0995,19.11,9.75,medium,moderate,budget
bike,2024-07-07,completed,koramangala,jakkasandra cutting,27,RD1549704393138862,8.88,118.32,4.99,123.31,qr scan,2024-07-07 03:25:33,2024,7,3,6,1,0,late_night,1,0.1017,high_demand,0.99,0.1036,19.73,13.89,medium,moderate,standard
bike,2024-08-11,completed,hsr layout nagar,kalyan nagar estate,7,RD5921425856175142,2.91,39.14,1.25,40.39,paytm,2024-08-11 14:38:11,2024,8,14,6,1,0,afternoon,1,0.0,low_demand,0.97,0.1036,24.94,13.88,short,quick,budget
bike,2024-08-02,completed,jp nagar complex,doddanekundi vista,7,RD4672326466734378,2.34,35.15,5.52,40.67,paytm,2024-08-02 11:28:20,2024,8,11,4,0,0,late_morning,1,0.0,medium_demand,1.05,0.1036,20.06,17.38,short,quick,budget
bike_lite,2024-08-08,completed,vidya vihar pointe,horamavu 5th block,18,RD0540611671712882,4.62,41.78,4.39,46.17,paytm,2024-08-08 06:42:18,2024,8,6,3,0,0,morning_rush,1,0.0,medium_demand,1.0,0.0995,15.4,9.99,short,moderate,budget
auto,2024-08-02,completed,jp nagar 5th block,shivaji nagar place,34,RD5639105170940074,15.35,332.26,5.93,338.19,paytm,2024-08-02 04:38:12,2024,8,4,4,0,0,late_night,1,0.0,low_demand,1.0,0.1028,27.09,22.03,long,long,premium
bike_lite,2024-07-26,completed,horamavu agara lane,horamavu agara circle,9,RD3208365246941784,1.93,31.02,19.37,50.39,gpay,2024-07-26 23:26:34,2024,7,23,4,0,0,late_night,1,0.3333,high_demand,0.96,0.0995,12.87,26.11,short,quick,budget
bike,2024-08-03,completed,vv puram 3rd stage,babusapalya loop,12,RD6315869010793136,3.03,44.25,1.94,46.19,paytm,2024-08-03 21:50:14,2024,8,21,5,1,0,night,1,0.2,medium_demand,1.0,0.1036,15.15,15.24,short,quick,budget
bike_lite,2024-08-09,completed,sahakar nagar cut,anekal run,5,RD5474149606197570,3.55,28.12,4.59,32.71,amazon pay,2024-08-09 14:43:30,2024,8,14,4,0,0,afternoon,1,0.0,low_demand,0.97,0.0995,42.6,9.21,short,quick,budget
auto,2024-08-04,completed,naganathapura fork,kanaka nagar 1st block,25,RD2365578381728277,8.95,230.87,1.95,232.82,qr scan,2024-08-04 02:46:48,2024,8,2,6,1,0,late_night,1,0.0,medium_demand,0.96,0.1028,21.48,26.01,medium,moderate,premium
bike,2024-08-10,completed,kothanur sector,anjanapura 6th block,17,RD6214294884049893,6.84,61.03,2.47,63.5,paytm,2024-08-10 11:15:36,2024,8,11,5,1,0,late_morning,1,0.0,high_demand,1.05,0.1036,24.14,9.28,medium,moderate,budget
auto,2024-06-24,completed,attibele bay,srirampura square,28,RD2952449273031031,6.31,156.33,2.35,158.68,amazon pay,2024-06-24 10:42:31,2024,6,10,0,0,1,late_morning,1,0.25,medium_demand,1.0,0.1028,13.52,25.15,medium,moderate,premium
cab_economy,2024-08-14,completed,kundalahalli zone,kasavanahalli trail,10,RD6443704501520011,5.8,175.23,50.0,225.23,paytm,2024-08-14 04:40:44,2024,8,4,2,0,0,late_night,1,0.0,low_demand,1.0,0.1074,34.8,38.83,medium,quick,premium
bike_lite,2024-06-20,completed,ramamurthy nagar grove,frazer town arcade,14,RD3985226215250020,2.91,45.34,10.7,56.04,gpay,2024-06-20 19:00:34,2024,6,19,3,0,1,evening_rush,1,0.25,high_demand,0.99,0.0995,12.47,19.26,short,quick,budget
auto,2024-07-14,completed,basaveshwaranagar trail,chikkajala valley,72,RD1636746066674968,11.52,399.8,38.95,438.75,gpay,2024-07-14 09:13:22,2024,7,9,6,1,1,morning_rush,1,0.25,medium_demand,1.03,0.1028,9.6,38.09,medium,long,premium
bike,2024-07-28,completed,koramangala 4th block harbor,hsr layout promenade,34,RD6352375891766005,5.57,92.08,14.96,107.04,amazon pay,2024-07-28 08:16:11,2024,7,8,6,1,1,morning_rush,1,0.0,medium_demand,1.0,0.1036,9.83,19.22,medium,long,standard
bike,2024-06-21,completed,chikkalasandra commons,avalahalli alley,14,RD6653605627168140,2.63,41.38,2.87,44.25,gpay,2024-06-21 12:30:12,2024,6,12,4,0,0,late_morning,1,0.125,high_demand,1.0,0.1036,11.27,16.83,short,quick,budget
auto,2024-08-14,cancelled,billekahalli village,pai layout sector,18,RD6554240076262979,8.87,0.0,0.0,0.0,not_applicable,2024-08-14 02:45:52,2024,8,2,2,0,0,late_night,0,0.3333,low_demand,0.96,0.1028,29.57,0.0,medium,moderate,cancelled
cab_economy,2024-07-09,completed,koramangala harbor,kothanur 4th block,17,RD1181248761656791,8.16,211.31,2.64,213.95,gpay,2024-07-09 16:17:07,2024,7,16,1,0,0,evening_rush,1,0.0,high_demand,0.98,0.1074,28.8,26.22,medium,moderate,premium
cab_economy,2024-06-18,completed,anjanapura woods,devarachikkanahalli side,12,RD7031192961307518,4.26,201.13,18.78,219.91,qr scan,2024-06-18 03:23:46,2024,6,3,1,0,0,late_night,1,0.1111,high_demand,0.99,0.1074,21.3,51.62,short,quick,premium
bike,2024-07-17,completed,kumaraswamy layout run,basavanagudi fork,42,RD0523045239254321,9.53,159.44,8.84,168.28,qr scan,2024-07-17 10:40:05,2024,7,10,2,0,1,late_morning,1,0.0,high_demand,1.0,0.1036,13.61,17.66,medium,long,premium
auto,2024-07-25,completed,harohalli ridge,chikkagubbi arcade,20,RD8387255925608000,4.29,111.54,5.52,117.06,paytm,2024-07-25 12:00:38,2024,7,12,3,0,0,late_morning,1,0.0,medium_demand,1.0,0.1028,12.87,27.29,short,moderate,standard
auto,2024-08-09,completed,dooravani nagar landing,bhadrappa layout 6th stage,17,RD3964043706378066,8.21,147.83,6.66,154.49,paytm,2024-08-09 07:15:22,2024,8,7,4,0,0,morning_rush,1,0.0,high_demand,1.02,0.1028,28.98,18.82,medium,moderate,standard
auto,2024-06-17,cancelled,mahadevapura village,avalahalli village,30,RD9308172105131600,4.84,0.0,0.0,0.0,not_applicable,2024-06-17 10:50:53,2024,6,10,0,0,1,late_morning,0,0.25,medium_demand,1.0,0.1028,9.68,0.0,short,moderate,cancelled
bike_lite,2024-06-22,completed,nandini layout 4th block,kanaka nagar plaza,12,RD0480937776537467,3.35,38.69,2.36,41.05,qr scan,2024-06-22 23:14:48,2024,6,23,5,1,0,late_night,1,0.0,medium_demand,0.96,0.0995,16.75,12.25,short,quick,budget
cab_economy,2024-06-19,completed,doddaballapur alley,hulimavu alley,24,RD7453721455077360,2.54,200.5,12.62,213.12,amazon pay,2024-06-19 09:01:05,2024,6,9,2,0,1,morning_rush,1,0.0,high_demand,1.03,0.1074,6.35,83.91,short,moderate,premium
auto,2024-08-04,completed,koramangala 8th block square,balagere depot,5,RD7020442339657536,2.63,85.85,3.02,88.87,gpay,2024-08-04 00:39:12,2024,8,0,6,1,0,late_night,1,0.2,medium_demand,0.98,0.1028,31.56,33.79,short,quick,standard
auto,2024-06-22,completed,vidya vihar layout,gottigere landing,15,RD7396077564467513,5.82,118.44,5.47,123.91,gpay,2024-06-22 22:24:40,2024,6,22,5,1,0,night,1,0.0,low_demand,1.01,0.1028,23.28,21.29,medium,quick,standard
bike,2024-07-11,completed,koramangala,bikasipura alley,5,RD2577062007154325,2.06,32.81,8.24,41.05,qr scan,2024-07-11 12:57:01,2024,7,12,3,0,0,late_morning,1,0.1017,high_demand,1.0,0.1036,24.72,19.93,short,quick,budget
bike,2024-07-23,cancelled,kengeri harbor,koramangala 4th block 5th stage,7,RD1036854879254452,3.11,0.0,0.0,0.0,not_applicable,2024-07-23 05:28:28,2024,7,5,1,0,0,late_night,0,0.25,medium_demand,1.01,0.1036,26.66,0.0,short,quick,cancelled
parcel,2024-06-24,completed,hebbal way,hosur township,43,RD6885731955652610,10.9,189.89,5.63,195.52,qr scan,2024-06-24 09:57:00,2024,6,9,0,0,1,morning_rush,1,0.2,medium_demand,1.03,0.1053,15.21,17.94,medium,long,premium
auto,2024-07-10,completed,vidya vihar 6th block,chikkalasandra alcove,18,RD7190193818707856,4.09,142.57,7.89,150.46,amazon pay,2024-07-10 03:56:58,2024,7,3,2,0,0,late_night,1,0.0,low_demand,0.99,0.1028,13.63,36.79,short,moderate,standard
cab_economy,2024-08-13,completed,anekal vista,indiranagar complex,38,RD3145527347969203,16.44,345.88,5.07,350.95,amazon pay,2024-08-13 07:45:38,2024,8,7,1,0,0,morning_rush,1,0.2,medium_demand,1.02,0.1074,25.96,21.35,long,long,premium
auto,2024-08-10,completed,varthur complex,dooravani nagar heights,67,RD7157043400701368,23.73,428.01,11.64,439.65,gpay,2024-08-10 07:52:00,2024,8,7,5,1,0,morning_rush,1,0.0,high_demand,1.02,0.1028,21.25,18.53,long,long,premium
bike,2024-06-19,completed,nagasandra bridge,ashok nagar 6th stage,10,RD1854873978274846,5.19,72.69,7.41,80.1,paytm,2024-06-19 05:57:22,2024,6,5,2,0,0,late_night,1,0.2857,high_demand,1.01,0.1036,31.14,15.43,medium,quick,standard
cab_economy,2024-07-05,completed,dr. shivaram karanth nagar track,electronic city quay,23,RD8113526307140200,5.58,255.89,11.43,267.32,amazon pay,2024-07-05 08:29:51,2024,7,8,4,0,1,morning_rush,1,0.0,high_demand,1.0,0.1074,14.56,47.91,medium,moderate,premium
parcel,2024-07-27,completed,hennur road square,banerghatta road road,36,RD2091621351124031,11.92,134.86,7.69,142.55,paytm,2024-07-27 15:31:07,2024,7,15,5,1,0,afternoon,1,0.1,high_demand,1.0,0.1053,19.87,11.96,medium,long,standard
cab_economy,2024-07-23,completed,yeshwanthpur station,mahadevapura dam,28,RD8861372976416385,12.53,292.62,5.52,298.14,qr scan,2024-07-23 20:50:45,2024,7,20,1,0,0,night,1,0.0,low_demand,1.0,0.1074,26.85,23.79,medium,moderate,premium
bike,2024-07-15,completed,hrbr layout fork,malleshwaram works,22,RD4261876064854478,8.03,114.57,7.86,122.43,gpay,2024-07-15 23:33:00,2024,7,23,0,0,0,late_night,1,0.1111,high_demand,0.96,0.1036,21.9,15.25,medium,moderate,standard
bike,2024-08-13,completed,yelahanka estate,horamavu banaswadi extension,53,RD3693640826066905,10.08,229.83,4.67,234.5,paytm,2024-08-13 19:32:57,2024,8,19,1,0,1,evening_rush,1,0.0,high_demand,0.99,0.1036,11.41,23.26,medium,long,premium
cab_economy,2024-07-24,completed,madivala trail,benson town square,45,RD6019042876940161,20.81,394.74,2.57,397.31,qr scan,2024-07-24 20:49:38,2024,7,20,2,0,0,night,1,0.3333,low_demand,1.0,0.1074,27.75,19.09,long,long,premium
bike,2024-07-12,completed,btm 2nd stage run,banaswadi colony,18,RD5533188948307317,5.55,61.16,5.52,66.68,qr scan,2024-07-12 15:18:00,2024,7,15,4,0,0,afternoon,1,0.0,medium_demand,1.0,0.1036,18.5,12.01,medium,moderate,budget
auto,2024-08-04,cancelled,peenya 2nd block,varthur zone,13,RD1893790840943515,3.05,0.0,0.0,0.0,not_applicable,2024-08-04 21:47:46,2024,8,21,6,1,0,night,0,0.5,low_demand,1.0,0.1028,14.08,0.0,short,quick,cancelled
auto,2024-07-20,completed,sarjapur terrace,ramamurthy nagar 1st block,19,RD3759808878346466,4.56,193.39,7.04,200.43,gpay,2024-07-20 19:57:00,2024,7,19,5,1,1,evening_rush,1,0.0,medium_demand,0.99,0.1028,14.4,43.95,short,moderate,premium
bike,2024-06-26,completed,kasavanahalli sector,kanaka nagar vista,16,RD2089686348160493,1.89,61.6,0.21,61.81,amazon pay,2024-06-26 08:46:22,2024,6,8,2,0,1,morning_rush,1,0.0,high_demand,1.0,0.1036,7.09,32.7,short,moderate,budget
cab_economy,2024-08-10,completed,doddakannelli yard,thanisandra terrace,45,RD0393416533497374,6.56,238.87,5.52,244.39,qr scan,2024-08-10 10:51:26,2024,8,10,5,1,1,late_morning,1,0.2,medium_demand,1.0,0.1074,8.75,37.25,medium,long,premium
bike_lite,2024-06-22,completed,kasavanahalli bridge,chikka banaswadi pointe,17,RD4163700172288819,5.9,51.08,5.71,56.79,gpay,2024-06-22 21:16:58,2024,6,21,5,1,0,night,1,0.5,medium_demand,1.0,0.0995,20.82,9.63,medium,moderate,budget
bike,2024-08-11,completed,agrahara layout trail,basavanagudi yard,33,RD2777045709929688,9.4,97.22,8.21,105.43,paytm,2024-08-11 06:39:22,2024,8,6,6,1,0,morning_rush,1,0.0,low_demand,1.0,0.1036,17.09,11.22,medium,long,standard
bike_lite,2024-07-25,completed,attibele quay,vijayanagar close,30,RD6403404139410650,7.01,60.52,2.83,63.35,gpay,2024-07-25 12:39:56,2024,7,12,3,0,0,late_morning,1,0.0,medium_demand,1.0,0.0995,14.02,9.04,medium,moderate,budget
parcel,2024-07-19,completed,nelamangala terrace,kasavanahalli square,17,RD0106489243191566,4.14,81.98,4.23,86.21,amazon pay,2024-07-19 18:52:45,2024,7,18,4,0,1,evening_rush,1,0.0,high_demand,1.0,0.1053,14.61,20.82,short,moderate,standard
bike,2024-08-14,completed,tavarekere fields,ramamurthy nagar yard,6,RD1332202035136899,2.16,57.22,2.99,60.21,paytm,2024-08-14 08:19:09,2024,8,8,2,0,1,morning_rush,1,0.0,medium_demand,1.0,0.1036,21.6,27.88,short,quick,budget
bike,2024-08-01,completed,kundalahalli estate,jayanagar 2nd stage,14,RD3400502481061939,3.2,77.26,17.22,94.48,gpay,2024-08-01 10:28:24,2024,8,10,3,0,1,late_morning,1,0.25,medium_demand,1.0,0.1036,13.71,29.52,short,quick,standard
bike,2024-07-26,completed,chandra layout alley,banaswadi 1st block,20,RD0174232957028676,2.25,54.67,5.88,60.55,paytm,2024-07-26 09:36:32,2024,7,9,4,0,1,morning_rush,1,0.125,high_demand,1.03,0.1036,6.75,26.91,short,moderate,budget
bike,2024-06-19,completed,sanjay nagar pier,balagere colony,19,RD7359911384791538,4.21,57.61,5.52,63.13,paytm,2024-06-19 16:11:14,2024,6,16,2,0,0,evening_rush,1,0.3333,low_demand,0.98,0.1036,13.29,15.0,short,moderate,budget
parcel,2024-07-30,completed,horamavu zone,ganganagar fields,9,RD4673564567089401,1.43,45.15,0.41,45.56,qr scan,2024-07-30 05:35:05,2024,7,5,1,0,0,late_night,1,0.0,low_demand,1.01,0.1053,9.53,31.86,short,quick,budget
cab_economy,2024-08-02,completed,kodigehalli park,horamavu banaswadi 4th stage,28,RD4574854851934975,8.74,407.94,11.8,419.74,qr scan,2024-08-02 10:17:15,2024,8,10,4,0,1,late_morning,1,0.0,low_demand,1.0,0.1074,18.73,48.03,medium,moderate,premium
bike,2024-07-23,completed,btm layout enclave,kadugodi esplanade,10,RD9121154452452336,2.19,35.91,5.52,41.43,paytm,2024-07-23 14:11:12,2024,7,14,1,0,0,afternoon,1,0.3333,low_demand,0.97,0.1036,13.14,18.92,short,quick,budget
parcel,2024-07-16,cancelled,hsr layout sector,mahalakshmi layout court,74,RD5332203172850967,11.74,0.0,0.0,0.0,not_applicable,2024-07-16 19:48:02,2024,7,19,1,0,1,evening_rush,0,0.5,low_demand,0.99,0.1053,9.52,0.0,medium,long,cancelled
bike,2024-08-05,completed,arekere close,munnekollal promenade,28,RD0636920992496452,6.24,88.71,0.5,89.21,paytm,2024-08-05 09:19:44,2024,8,9,0,0,1,morning_rush,1,0.0,low_demand,1.03,0.1036,13.37,14.3,medium,moderate,standard
auto,2024-07-17,completed,begur bridge,devarachikkanahalli 1st stage,17,RD3084627754564240,4.18,134.26,14.44,148.7,qr scan,2024-07-17 05:42:29,2024,7,5,2,0,0,late_night,1,0.1667,high_demand,1.01,0.1028,14.75,35.57,short,moderate,standard
parcel,2024-07-22,completed,sadashiva nagar loop,doddanekundi dam,35,RD8912947767686014,10.01,124.77,8.15,132.92,paytm,2024-07-22 13:08:24,2024,7,13,0,0,0,afternoon,1,0.0,high_demand,1.02,0.1053,17.16,13.28,medium,long,standard
cab_economy,2024-07-18,completed,hoodi 1st block,kadubeesanahalli arc,43,RD7782606569663696,13.61,374.81,3.75,378.56,paytm,2024-07-18 01:02:07,2024,7,1,3,0,0,late_night,1,0.0,medium_demand,1.01,0.1074,18.99,27.81,medium,long,premium
bike_lite,2024-07-26,completed,horamavu agara landing,hsr layout run,46,RD0065952071767337,15.93,111.37,0.35,111.72,qr scan,2024-07-26 07:40:14,2024,7,7,4,0,0,morning_rush,1,0.0,high_demand,1.02,0.0995,20.78,7.01,long,long,standard
cab_economy,2024-07-04,completed,billekahalli crescent,seshadripuram zone,21,RD8907162504657688,7.57,194.32,1.79,196.11,qr scan,2024-07-04 07:51:31,2024,7,7,3,0,0,morning_rush,1,0.0,low_demand,1.02,0.1074,21.63,25.91,medium,moderate,premium
cab_economy,2024-07-17,completed,ashok nagar station,rachenahalli mews,44,RD9491240389076510,10.2,284.3,5.52,289.82,qr scan,2024-07-17 17:27:51,2024,7,17,2,0,1,evening_rush,1,0.0,medium_demand,1.0,0.1074,13.91,28.41,medium,long,premium
bike_lite,2024-07-10,completed,jakkasandra run,koramangala 7th block zone,11,RD3618116742497838,2.14,32.46,13.11,45.57,paytm,2024-07-10 10:12:55,2024,7,10,2,0,1,late_morning,1,0.0,medium_demand,1.0,0.0995,11.67,21.29,short,quick,budget
bike,2024-08-04,completed,kudlu gate passage,lingarajapuram fork,25,RD6175375701039581,5.99,75.54,6.1,81.64,amazon pay,2024-08-04 07:31:54,2024,8,7,6,1,0,morning_rush,1,0.2,medium_demand,1.02,0.1036,14.38,13.63,medium,moderate,standard
bike,2024-07-05,completed,hrbr layout quay,rajajinagar 3rd stage,18,RD6930138764210450,7.6,113.36,4.05,117.41,paytm,2024-07-05 23:14:23,2024,7,23,4,0,0,late_night,1,0.0,medium_demand,0.96,0.1036,25.33,15.45,medium,moderate,standard
cab_economy,2024-07-06,cancelled,varthur square,chandra layout estate,39,RD6473675808701463,14.82,0.0,0.0,0.0,not_applicable,2024-07-06 04:51:27,2024,7,4,5,1,0,late_night,0,0.1429,high_demand,1.0,0.1074,22.8,0.0,medium,long,cancelled
cab_economy,2024-08-01,completed,rt nagar commons,benniganahalli passage,15,RD7057975742922069,3.14,154.4,0.11,154.51,paytm,2024-08-01 23:00:10,2024,8,23,3,0,0,late_night,1,0.1429,high_demand,0.96,0.1074,12.56,49.21,short,quick,standard
bike,2024-07-27,cancelled,nayandahalli plaza,munnekollal terrace,19,RD6524700953771680,5.47,0.0,0.0,0.0,not_applicable,2024-07-27 04:34:29,2024,7,4,5,1,0,late_night,0,0.2,medium_demand,1.0,0.1036,17.27,0.0,medium,moderate,cancelled
parcel,2024-07-09,completed,hoodi estate,hosur road circle,25,RD9127864054998998,9.85,116.29,6.71,123.0,amazon pay,2024-07-09 20:54:23,2024,7,20,1,0,0,night,1,0.0,medium_demand,1.0,0.1053,23.64,12.49,medium,moderate,standard
parcel,2024-07-01,completed,dommasandra zone,nagwara bay,18,RD9863200538077564,2.75,95.48,2.15,97.63,qr scan,2024-07-01 18:04:10,2024,7,18,0,0,1,evening_rush,1,0.0,low_demand,1.0,0.1053,9.17,35.5,short,moderate,standard
bike,2024-07-14,completed,balagere woods,jakkur plaza,26,RD2466884667667537,5.24,70.26,1.05,71.31,amazon pay,2024-07-14 12:21:57,2024,7,12,6,1,0,late_morning,1,0.0,high_demand,1.0,0.1036,12.09,13.61,medium,moderate,budget
auto,2024-08-01,completed,jakkur fields,peenya terrace,27,RD2232599727472484,10.06,249.54,8.87,258.41,paytm,2024-08-01 03:07:49,2024,8,3,3,0,0,late_night,1,0.0,high_demand,0.99,0.1028,22.36,25.69,medium,moderate,premium
auto,2024-07-13,completed,banaswadi road,rmv 2nd stage 5th block,27,RD0139976125507826,7.13,144.75,5.52,150.27,qr scan,2024-07-13 17:53:52,2024,7,17,5,1,1,evening_rush,1,0.0,high_demand,1.0,0.1028,15.84,21.08,medium,moderate,standard
auto,2024-08-06,completed,indiranagar harbor,sanjay nagar terrace,55,RD4738422975491866,20.91,325.39,11.32,336.71,gpay,2024-08-06 07:43:26,2024,8,7,1,0,0,morning_rush,1,0.0,medium_demand,1.02,0.1028,22.81,16.1,long,long,premium
bike,2024-07-14,completed,madivala station,gottigere terrace,21,RD0398616559521440,2.26,68.96,5.19,74.15,paytm,2024-07-14 08:01:27,2024,7,8,6,1,1,morning_rush,1,0.0,medium_demand,1.0,0.1036,6.46,32.81,short,moderate,budget
bike,2024-06-27,completed,marathahalli place,electronic city layout,21,RD5460083977268855,2.79,79.6,5.51,85.11,paytm,2024-06-27 18:45:42,2024,6,18,3,0,1,evening_rush,1,0.0,high_demand,1.0,0.1036,7.97,30.51,short,moderate,standard
bike,2024-07-26,completed,nagarbhavi way,mysore road bridge,19,RD4596590948833287,4.17,83.12,8.28,91.4,qr scan,2024-07-26 09:35:20,2024,7,9,4,0,1,morning_rush,1,0.1667,high_demand,1.03,0.1036,13.17,21.92,short,moderate,standard
bike,2024-07-09,completed,marathahalli harbor,domlur park,10,RD3422019412363569,4.43,45.99,24.84,70.83,qr scan,2024-07-09 13:29:40,2024,7,13,1,0,0,afternoon,1,0.0,medium_demand,1.02,0.1036,26.58,15.99,short,quick,budget
auto,2024-07-16,completed,mg road quay,chikkagubbi pointe,80,RD1848728587797378,16.13,367.59,20.15,387.74,qr scan,2024-07-16 08:19:00,2024,7,8,1,0,1,morning_rush,1,0.3333,low_demand,1.0,0.1028,12.1,24.04,long,long,premium
